title,url,author,year,price 
"Choose Joy: Relieve Burnout, Focus on Your Happiness, and Infuse More Joy into Your Everyday Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo2MzE2NzUyMzIzNzg4NDA1OjE2ODM0NTQ2NTA6c3BfbXRmX2Jyb3dzZToyMDE0Mjc5MDg2MTY5ODo6MDo6&url=%2FChoose-Joy-Relieve-Happiness-Everyday%2Fdp%2F1950968774%2Fref%3Dsr_1_317_sspa%3Fqid%3D1683454650%26s%3Dbooks%26sr%3D1-317-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Sophie Cliff,15 Nov 2022,£9.99
Getting to Yes: Negotiating an agreement without giving in,https://www.amazon.co.uk/Getting-Yes-Negotiating-agreement-without/dp/1847940935/ref=sr_1_318?qid=1683454650&s=books&sr=1-318,Roger Fisher,7 Jun 2012,£16.99
"Read People Like a Book: How to Analyze, Understand, and Predict People’s Emotions, Thoughts, Intentions, and Behaviors (How to be More Likable and Charismatic)",https://www.amazon.co.uk/Read-People-Like-Book-Charismatic/dp/B08QBB3MTG/ref=sr_1_319?qid=1683454650&s=books&sr=1-319,Book 1 of 26: How to be More Likable and Charismatic ,10 Dec 2020,£8.19
Recovery: Freedom From Our Addictions,https://www.amazon.co.uk/Recovery-Freedom-Addictions-Russell-Brand/dp/1509850864/ref=sr_1_320?qid=1683454650&s=books&sr=1-320,Russell Brand,17 May 2018,£14.99
Dostadning: The Gentle Art of Swedish Death Cleaning,https://www.amazon.co.uk/Dostadning-Gentle-Swedish-Death-Cleaning/dp/1786891107/ref=sr_1_321?qid=1683454650&s=books&sr=1-321,Part of: The Swedish Art of Living & Dying Series (2 books) ,2 Jan 2020,£0.00
"Emotional Self-Care for Black Women: Proven Ways to Build Self-Compassion, Boost Self-Esteem and Transform Self-Sabotage Into Self-Improvement",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo2MzE2NzUyMzIzNzg4NDA1OjE2ODM0NTQ2NTA6c3BfbXRmX2Jyb3dzZToyMDExOTA5MDk4ODQ5ODo6MDo6&url=%2FEmotional-Self-Care-Black-Women-Self-Improvement%2Fdp%2FB0BSJ9DVFN%2Fref%3Dsr_1_322_sspa%3Fqid%3D1683454650%26s%3Dbooks%26sr%3D1-322-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Ada Adisa,18 Jan 2023,£9.99
Taking Off the Mask: Practical Exercises to Help Understand and Minimise the Effects of Autistic Camouflaging,https://www.amazon.co.uk/Taking-Off-Mask-Understand-Camouflaging/dp/1787755894/ref=sr_1_323?qid=1683454650&s=books&sr=1-323,Hannah Louise Belcher,21 Sept 2022,£7.99
Healing Through Words: Rupi Kaur,https://www.amazon.co.uk/Healing-Through-Words-Rupi-Kaur/dp/1398518794/ref=sr_1_324?qid=1683454650&s=books&sr=1-324,Rupi Kaur,27 Sept 2022,£14.99
Inner Alignment Soul Retrieval for Childhood Trauma: a six-layered approach to address the root cause of anxiety and depression,https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo4NTk5OTA1NTcyOTU1MTMyOjE2ODM0NTQ2NTM6c3BfYXRmX2Jyb3dzZToyMDEwNzM1NTk1MDQ5ODo6MDo6&url=%2FAlignment-Retrieval-Healing-Childhood-Trauma-ebook%2Fdp%2FB09JV8QBXX%2Fref%3Dsr_1_322_sspa%3Fqid%3D1683454653%26s%3Dbooks%26sr%3D1-322-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Kimberly Beekman,18 Oct 2021,£3.64
Work Your Light Oracle Cards: A 44-Card Deck and Guidebook,https://www.amazon.co.uk/Work-Your-Light-Oracle-Cards/dp/178180995X/ref=sr_1_323?qid=1683454653&s=books&sr=1-323,Rebecca Campbell,5 Jun 2018,£9.90
"Awesome Jokes That Every 6 Year Old Should Know!: Bucketloads of rib ticklers, tongue twisters and side splitters: 2",https://www.amazon.co.uk/Awesome-Jokes-That-Every-Should/dp/1999914724/ref=sr_1_324?qid=1683454653&s=books&sr=1-324,Part of: Awesome Jokes for Kids (9 books) ,30 Mar 2018,£16.99
Delivered from Distraction: Getting the Most Out of Life with Attention Deficit Disorder,https://www.amazon.co.uk/Delivered-Distraction-Getting-Attention-Disorder/dp/0345442318/ref=sr_1_325?qid=1683454653&s=books&sr=1-325,M D Edward M Hallowell M D,30 Dec 2005,£4.99
Make Your Bed: Feel grounded and think positive in 10 simple steps,https://www.amazon.co.uk/Make-Your-Bed-things-change/dp/0718188861/ref=sr_1_326?qid=1683454653&s=books&sr=1-326,Admiral William H. McRaven,15 Jun 2017,£0.00
"Dopamine Detox: Reduce Instant Gratification, Beat Social Media Addiction, and Stop Wasting Your Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo4NTk5OTA1NTcyOTU1MTMyOjE2ODM0NTQ2NTM6c3BfbXRmX2Jyb3dzZToyMDE0NTk1NjA1MjE5ODo6MDo6&url=%2FDopamine-Detox-Instant-Gratification-Addiction%2Fdp%2FB0BZBPNQD7%2Fref%3Dsr_1_327_sspa%3Fqid%3D1683454653%26s%3Dbooks%26sr%3D1-327-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Josh Snider,22 Mar 2023,£39.32
The 1 Minute Gratitude Journal For Everyone: With Daily Gratitude Quotes On Each Page.,https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo4NTk5OTA1NTcyOTU1MTMyOjE2ODM0NTQ2NTM6c3BfbXRmX2Jyb3dzZToyMDE1MDUxNDIxNDc5ODo6MDo6&url=%2FMinute-Gratitude-Journal-Everyone-Quotes%2Fdp%2FB0C2SDCQ26%2Fref%3Dsr_1_328_sspa%3Fqid%3D1683454653%26s%3Dbooks%26sr%3D1-328-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Jamie Stevenson,18 Apr 2023,£8.00
As a man Thinketh: The Original 1902 Edition (The Wisdom Of James Allen),https://www.amazon.co.uk/As-man-Thinketh-Original-Wisdom/dp/B08W7DWHSS/ref=sr_1_329?qid=1683454653&s=books&sr=1-329,James Allen,7 Feb 2021,£10.99
THE COACH THAT'S ALWAYS THERE: Inner Wisdom Whenever You Need It,https://www.amazon.co.uk/COACH-THATS-ALWAYS-THERE-Whenever-ebook/dp/B0C46H3JHQ/ref=sr_1_330?qid=1683454653&s=books&sr=1-330,Phil Parker,12 May 2023,£0.00
The Year of Magical Thinking,https://www.amazon.co.uk/Year-Magical-Thinking-Joan-Didion/dp/0007216858/ref=sr_1_331?qid=1683454653&s=books&sr=1-331,Joan Didion,4 Sept 2006,£8.99
Overthinking: Learn How to Be Happy Again with Unwinding Techniques to Declutter Your Mind and Break free of Blockages,https://www.amazon.co.uk/Overthinking-Unwinding-Techniques-Declutter-Blockages-ebook/dp/B0BWK1M758/ref=sr_1_332?qid=1683454653&s=books&sr=1-332,Timothy Marsh,21 Feb 2023,£5.99
"Emotional Self-Care for Black Women: Proven Ways to Build Self-Compassion, Boost Self-Esteem and Transform Self-Sabotage Into Self-Improvement",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo4NTk5OTA1NTcyOTU1MTMyOjE2ODM0NTQ2NTM6c3BfbXRmX2Jyb3dzZToyMDExOTA5MDk4ODQ5ODo6MDo6&url=%2FEmotional-Self-Care-Black-Women-Self-Improvement%2Fdp%2FB0BSJ9DVFN%2Fref%3Dsr_1_333_sspa%3Fqid%3D1683454653%26s%3Dbooks%26sr%3D1-333-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Ada Adisa,18 Jan 2023,£10.99
This Was Meant to Find You: When You Needed It Most,https://www.amazon.co.uk/This-Was-Meant-Find-You/dp/1949759644/ref=sr_1_334?qid=1683454653&s=books&sr=1-334,Charlotte Freeman,21 Mar 2023,£12.24
Sea Soul Journeys Oracle Cards: A 48 Card Deck with Guidebook - Connect with the Healing Power of the Ocean,https://www.amazon.co.uk/Sea-Soul-Journeys-Oracle-Cards/dp/1801290733/ref=sr_1_335?qid=1683454653&s=books&sr=1-335,Pippa Best,12 May 2022,£6.00
Feeling 'Blah'?: Why Anhedonia Has Left You Joyless and How to Recapture Life's Highs,https://www.amazon.co.uk/Feeling-Blah-Anhedonia-Joyless-Recapture/dp/180129237X/ref=sr_1_336?qid=1683454653&s=books&sr=1-336,Tanith Carey,13 Apr 2023,£4.79
The Journey: A Big Panda and Tiny Dragon Adventure,https://www.amazon.co.uk/Journey-Panda-Tiny-Dragon-Adventure/dp/0241585384/ref=sr_1_337?qid=1683454653&s=books&sr=1-337,James Norbury,29 Sept 2022,£0.00
"Choose Joy: Relieve Burnout, Focus on Your Happiness, and Infuse More Joy into Your Everyday Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo4NTk5OTA1NTcyOTU1MTMyOjE2ODM0NTQ2NTM6c3BfbXRmX2Jyb3dzZToyMDE0Mjc5MDg2MTY5ODo6MDo6&url=%2FChoose-Joy-Relieve-Happiness-Everyday%2Fdp%2F1950968774%2Fref%3Dsr_1_338_sspa%3Fqid%3D1683454653%26s%3Dbooks%26sr%3D1-338-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Sophie Cliff,15 Nov 2022,£1.79
Science of Yoga: Understand the Anatomy and Physiology to Perfect your Practice,https://www.amazon.co.uk/Science-Yoga-Swanson-C-IAYT-RYT500/dp/024134123X/ref=sr_1_339?qid=1683454653&s=books&sr=1-339,Ann Swanson MS  C-IAYT  LMT  E-RYT500,3 Jan 2019,£7.99
How to Hear God: A Simple Guide for Normal People,https://www.amazon.co.uk/Gleaning-Life-Pete-Greig/dp/1529377986/ref=sr_1_340?qid=1683454653&s=books&sr=1-340,Pete Greig,3 Mar 2022,£12.99
Inner Alignment Soul Retrieval for Childhood Trauma: a six-layered approach to address the root cause of anxiety and depression,https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo1MTU2NDYwMzAxNzg1MTIzOjE2ODM0NTQ2NTU6c3BfYXRmX2Jyb3dzZToyMDEwNzM1NTk1MDQ5ODo6MDo6&url=%2FAlignment-Retrieval-Healing-Childhood-Trauma-ebook%2Fdp%2FB09JV8QBXX%2Fref%3Dsr_1_338_sspa%3Fqid%3D1683454655%26s%3Dbooks%26sr%3D1-338-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Kimberly Beekman,18 Oct 2021,£3.64
Wabi Sabi: Japanese Wisdom for a Perfectly Imperfect Life,https://www.amazon.co.uk/Wabi-Sabi-Japanese-Perfectly-Imperfect/dp/0349421005/ref=sr_1_339?qid=1683454655&s=books&sr=1-339,Beth Kempton,30 Aug 2018,£9.90
Steal Like An Artist: 10 Things Nobody Told You About Being Creative (Austin Kleon),https://www.amazon.co.uk/Steal-Like-Artist-Austin-Kleon/dp/0761169253/ref=sr_1_340?qid=1683454655&s=books&sr=1-340,Austin Kleon,13 Apr 2012,£10.99
"Noughts & Crosses: Malorie Blackman (Noughts and Crosses, 1)",https://www.amazon.co.uk/Noughts-Crosses-Malorie-Blackman/dp/0141378646/ref=sr_1_341?qid=1683454655&s=books&sr=1-341,Book 1 of 6: Noughts and Crosses ,6 Apr 2017,£12.99
"The Power of Mental Toughness: Unlocking Your Potential for Success: Strategies for Developing Resilience, Managing Stress, and Achieving Extraordinary Results in All Areas of Life",https://www.amazon.co.uk/Power-Mental-Toughness-Strategies-Extraordinary-ebook/dp/B0C3D1Q1HM/ref=sr_1_342?qid=1683454655&s=books&sr=1-342,Peter  Mind,23 Apr 2023,£0.00
"Dopamine Detox: Reduce Instant Gratification, Beat Social Media Addiction, and Stop Wasting Your Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo1MTU2NDYwMzAxNzg1MTIzOjE2ODM0NTQ2NTU6c3BfbXRmX2Jyb3dzZToyMDE0NTk1NjA1MjE5ODo6MDo6&url=%2FDopamine-Detox-Instant-Gratification-Addiction%2Fdp%2FB0BZBPNQD7%2Fref%3Dsr_1_343_sspa%3Fqid%3D1683454655%26s%3Dbooks%26sr%3D1-343-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Josh Snider,22 Mar 2023,£19.99
The 1 Minute Gratitude Journal For Everyone: With Daily Gratitude Quotes On Each Page.,https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo1MTU2NDYwMzAxNzg1MTIzOjE2ODM0NTQ2NTU6c3BfbXRmX2Jyb3dzZToyMDE1MDUxNDIxNDc5ODo6MDo6&url=%2FMinute-Gratitude-Journal-Everyone-Quotes%2Fdp%2FB0C2SDCQ26%2Fref%3Dsr_1_344_sspa%3Fqid%3D1683454655%26s%3Dbooks%26sr%3D1-344-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Jamie Stevenson,18 Apr 2023,£4.99
Reclaim Your Heart: Personal Insights on breaking free from life's shackles,https://www.amazon.co.uk/Reclaim-Your-Heart-Personal-Insights/dp/0998537330/ref=sr_1_345?qid=1683454655&s=books&sr=1-345,Yasmin Mogahed,1 Aug 2015,£12.99
Time to Think: Listening to Ignite the Human Mind,https://www.amazon.co.uk/Time-Think-Listening-Ignite-Human/dp/0706377451/ref=sr_1_346?qid=1683454655&s=books&sr=1-346,Nancy Kline,5 Sept 2002,£9.99
This Book May Save Your Life,https://www.amazon.co.uk/This-Book-Save-Your-Life/dp/1529136326/ref=sr_1_347?qid=1683454655&s=books&sr=1-347,Dr Karan Rajan,28 Dec 2023,£11.99
Living in the Light: Yoga for Self-Realization,https://www.amazon.co.uk/Living-Light-Self-Realization-Deepak-Chopra/dp/1846047315/ref=sr_1_348?qid=1683454655&s=books&sr=1-348,Dr Deepak Chopra,5 Jan 2023,£6.99
"Choose Joy: Relieve Burnout, Focus on Your Happiness, and Infuse More Joy into Your Everyday Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo1MTU2NDYwMzAxNzg1MTIzOjE2ODM0NTQ2NTU6c3BfbXRmX2Jyb3dzZToyMDE0Mjc5MDg2MTY5ODo6MDo6&url=%2FChoose-Joy-Relieve-Happiness-Everyday%2Fdp%2F1950968774%2Fref%3Dsr_1_349_sspa%3Fqid%3D1683454655%26s%3Dbooks%26sr%3D1-349-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Sophie Cliff,15 Nov 2022,£11.99
"How to Talk to Anyone: Communicate with Confidence and Charisma, Using Charm, Banter and Better Small Talk (How to Master Your Communication Skills, ... of Influence, and Read People Like a Book.)",https://www.amazon.co.uk/How-Talk-Anyone-Communicate-Communication/dp/B0BRLT4HMG/ref=sr_1_350?qid=1683454655&s=books&sr=1-350,"Part of: How to Master Your Communication Skills, Become an Expert of Influence, and Read People Like a Book. (3 books) ",3 Jan 2023,£15.99
The Official DVSA Guide to Driving Goods Vehicles,https://www.amazon.co.uk/Official-Guide-Driving-Goods-Vehicles/dp/0115537465/ref=sr_1_351?qid=1683454655&s=books&sr=1-351,Driver and Vehicle Standards Agency (DVSA),19 Feb 2020,£18.99
Marmalade: The heart-warming and funny new illustrated children’s picture book from number-one bestselling author David Walliams!,https://www.amazon.co.uk/Marmalade-heart-warming-illustrated-number-one-bestselling/dp/0008305757/ref=sr_1_352?qid=1683454655&s=books&sr=1-352,David Walliams,17 Feb 2022,£6.29
"Spiritual Activator: 5 Steps to Clearing, Unblocking and Protecting Your Energy to Attract More Love, Joy and Purpose",https://www.amazon.co.uk/Spiritual-Activator-Clearing-Unblocking-Protecting/dp/1788178815/ref=sr_1_353?qid=1683454655&s=books&sr=1-353,Oliver Nino,21 Mar 2023,£8.99
"Emotional Self-Care for Black Women: Proven Ways to Build Self-Compassion, Boost Self-Esteem and Transform Self-Sabotage Into Self-Improvement",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo1MTU2NDYwMzAxNzg1MTIzOjE2ODM0NTQ2NTU6c3BfbXRmX2Jyb3dzZToyMDExOTA5MDk4ODQ5ODo6MDo6&url=%2FEmotional-Self-Care-Black-Women-Self-Improvement%2Fdp%2FB0BSJ9DVFN%2Fref%3Dsr_1_354_sspa%3Fqid%3D1683454655%26s%3Dbooks%26sr%3D1-354-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Ada Adisa,18 Jan 2023,£5.99
Discipline Is Destiny: The Power of Self-Control,https://www.amazon.co.uk/Audible-Discipline-Destiny-Power-Self-Control/dp/B0B2X4YDV8/ref=sr_1_355?qid=1683454655&s=books&sr=1-355,Ryan Holiday,Unknown,£7.99
"All the Beauty in the World: A Museum Guard’s Adventures in Life, Loss and Art",https://www.amazon.co.uk/All-Beauty-World-Metropolitan-Museum/dp/1847926673/ref=sr_1_356?qid=1683454655&s=books&sr=1-356,Patrick Bringley,16 Mar 2023,£0.00
"Choose Joy: Relieve Burnout, Focus on Your Happiness, and Infuse More Joy into Your Everyday Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo1ODUxMjk1NzYxNjg0NDYzOjE2ODM0NTQ2NTc6c3BfYXRmX2Jyb3dzZToyMDE0Mjc5MDg2MTY5ODo6MDo6&url=%2FChoose-Joy-Relieve-Happiness-Everyday%2Fdp%2F1950968774%2Fref%3Dsr_1_354_sspa%3Fqid%3D1683454657%26s%3Dbooks%26sr%3D1-354-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Sophie Cliff,15 Nov 2022,£13.85
Alcoholics Anonymous - Big Book,https://www.amazon.co.uk/Alcoholics-Book-Inc-World-Services/dp/1893007170/ref=sr_1_355?qid=1683454657&s=books&sr=1-355,Alcoholics Anonymous World Services,31 Oct 2002,£17.99
Psycho-Cybernetics (Updated and Expanded),https://www.amazon.co.uk/Psycho-Cybernetics-Updated-Expanded-Maxwell-Maltz/dp/1800812914/ref=sr_1_356?qid=1683454657&s=books&sr=1-356,Maxwell Maltz,8 Sept 2022,£19.50
"Hungry Woman: Eating for good health, happiness and hormones",https://www.amazon.co.uk/Hungry-Woman-Eating-happiness-hormones/dp/1529199107/ref=sr_1_357?qid=1683454657&s=books&sr=1-357,Pauline Cox,8 Jun 2023,£11.89
Ikigai: The Japanese secret to a long and happy life,https://www.amazon.co.uk/Ikigai-Japanese-secret-long-happy/dp/178633089X/ref=sr_1_358?qid=1683454657&s=books&sr=1-358,Héctor García,7 Sept 2017,£12.99
"Dopamine Detox: Reduce Instant Gratification, Beat Social Media Addiction, and Stop Wasting Your Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo1ODUxMjk1NzYxNjg0NDYzOjE2ODM0NTQ2NTc6c3BfbXRmX2Jyb3dzZToyMDE0NTk1NjA1MjE5ODo6MDo6&url=%2FDopamine-Detox-Instant-Gratification-Addiction%2Fdp%2FB0BZBPNQD7%2Fref%3Dsr_1_359_sspa%3Fqid%3D1683454657%26s%3Dbooks%26sr%3D1-359-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Josh Snider,22 Mar 2023,£0.00
Inner Alignment Soul Retrieval for Childhood Trauma: a six-layered approach to address the root cause of anxiety and depression,https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo1ODUxMjk1NzYxNjg0NDYzOjE2ODM0NTQ2NTc6c3BfbXRmX2Jyb3dzZToyMDEwNzM1NTk1MDQ5ODo6MDo6&url=%2FAlignment-Retrieval-Healing-Childhood-Trauma-ebook%2Fdp%2FB09JV8QBXX%2Fref%3Dsr_1_360_sspa%3Fqid%3D1683454657%26s%3Dbooks%26sr%3D1-360-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Kimberly Beekman,18 Oct 2021,£21.99
Women Don't Owe You Pretty: The record-breaking best-selling book every woman needs,https://www.amazon.co.uk/Women-Dont-Owe-You-Pretty/dp/1788402111/ref=sr_1_361?qid=1683454657&s=books&sr=1-361,Florence Given,11 Jun 2020,£6.17
The Ruthless Elimination of Hurry: How to stay emotionally healthy and spiritually alive in the chaos of the modern world,https://www.amazon.co.uk/Ruthless-Elimination-Hurry-emotionally-spiritually/dp/1529308380/ref=sr_1_362?qid=1683454657&s=books&sr=1-362,John Mark Comer,31 Oct 2019,£12.99
Meditations (Penguin Pocket Hardbacks),https://www.amazon.co.uk/Meditations-Penguin-Pocket-Hardbacks-Aurelius/dp/0141395869/ref=sr_1_363?qid=1683454657&s=books&sr=1-363,Marcus Aurelius,6 Nov 2014,£22.05
The Defining Decade: Why Your Twenties Matter and How to Make the Most of Them Now,https://www.amazon.co.uk/Defining-Decade-Your-Twenties-Matter/dp/1782114920/ref=sr_1_364?qid=1683454657&s=books&sr=1-364,Dr Meg Jay,7 Apr 2016,£27.00
"The Greatest Self-Help Book (is the one written by you): A Daily Journal for Gratitude, Happiness, Reflection and Self-Love",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo1ODUxMjk1NzYxNjg0NDYzOjE2ODM0NTQ2NTc6c3BfbXRmX2Jyb3dzZToyMDA5NDMzNTA0MDE5ODo6MDo6&url=%2FGreatest-Self-Help-Book-one-written%2Fdp%2F1035005182%2Fref%3Dsr_1_365_sspa%3Fqid%3D1683454657%26s%3Dbooks%26sr%3D1-365-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Vex King,8 Dec 2022,£9.99
"Self-Love Workbook for Women: Release Self-Doubt, Build Self-Compassion, and Embrace Who You Are (Self-Help Workbooks for Women)",https://www.amazon.co.uk/Self-Love-Workbook-Women-Self-Doubt-Self-Compassion/dp/1647397294/ref=sr_1_366?qid=1683454657&s=books&sr=1-366,Megan Logan,29 Sept 2020,£27.00
"Cracking the Coding Interview, 6th Edition: 189 Programming Questions and Solutions (Cracking the Interview & Career)",https://www.amazon.co.uk/Cracking-Coding-Interview-6th-Programming/dp/0984782850/ref=sr_1_367?qid=1683454657&s=books&sr=1-367,Gayle Laakmann McDowell,1 Jul 2015,£10.78
Mrs Hinch: The Little Book of Lists,https://www.amazon.co.uk/Mrs-Hinch-Little-Book-Lists/dp/0241461871/ref=sr_1_368?qid=1683454657&s=books&sr=1-368,Mrs Hinch,2 Apr 2020,£14.99
Build: An Unorthodox Guide to Making Things Worth Making,https://www.amazon.co.uk/Build-Unorthodox-Guide-Making-Things/dp/B09MSDGVMW/ref=sr_1_369?qid=1683454657&s=books&sr=1-369,Tony Fadell,Unknown,£0.00
"The Self-Help Bible: All the Answers for a Happier, Healthier Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo1ODUxMjk1NzYxNjg0NDYzOjE2ODM0NTQ2NTc6c3BfbXRmX2Jyb3dzZToyMDExODAwNTg0MDc5ODo6MDo6&url=%2FSelf-Help-Bible-Answers-Happier-Healthier%2Fdp%2FB0BD2H2KKD%2Fref%3Dsr_1_370_sspa%3Fqid%3D1683454657%26s%3Dbooks%26sr%3D1-370-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,George Mahood,6 Sept 2022,£8.99
"I Am Stronger Than Anger: Picture Book About Anger Management And Dealing With Kids Emotions And Feelings (Preschool Feelings Book, Self-Regulation Skills) (World of Kids Emotions)",https://www.amazon.co.uk/Stronger-Than-Anger-Management-Self-Regulation/dp/B08GB36SBW/ref=sr_1_371?qid=1683454657&s=books&sr=1-371,Elizabeth Cole,17 Aug 2020,£4.99
"Happy Mind, Happy Life: 10 Simple Ways to Feel Great Every Day",https://www.amazon.co.uk/Happy-Mind-Life-Simple-Great/dp/B09L8JXNHL/ref=sr_1_372?qid=1683454657&s=books&sr=1-372,Dr Rangan Chatterjee,Unknown,£14.99
Inner Alignment Soul Retrieval for Childhood Trauma: a six-layered approach to address the root cause of anxiety and depression,https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxNzM0NjkxOTAxMjIyMTUwOjE2ODM0NTQ2NjA6c3BfYXRmX2Jyb3dzZToyMDEwNzM1NTk1MDQ5ODo6MDo6&url=%2FAlignment-Retrieval-Healing-Childhood-Trauma-ebook%2Fdp%2FB09JV8QBXX%2Fref%3Dsr_1_370_sspa%3Fqid%3D1683454660%26s%3Dbooks%26sr%3D1-370-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Kimberly Beekman,18 Oct 2021,£3.64
"Grief Works: Stories of Life, Death and Surviving",https://www.amazon.co.uk/Grief-Works-Stories-Death-Surviving/dp/0241270774/ref=sr_1_371?qid=1683454660&s=books&sr=1-371,Julia Samuel,1 Mar 2018,£9.90
Drive: The Surprising Truth About What Motivates Us,https://www.amazon.co.uk/Drive-Surprising-Truth-About-Motivates/dp/1786891700/ref=sr_1_372?qid=1683454660&s=books&sr=1-372,Daniel H. Pink,5 Jul 2018,£9.82
The Driving Instructor's Handbook,https://www.amazon.co.uk/Driving-Instructors-Handbook-John-Miller/dp/1398602787/ref=sr_1_373?qid=1683454660&s=books&sr=1-373,John Miller,3 Aug 2021,£10.99
Hagitude: Reimagining the Second Half of Life,https://www.amazon.co.uk/Hagitude-Reimagining-Second-Half-Life/dp/B0BB4DWZDQ/ref=sr_1_374?qid=1683454660&s=books&sr=1-374,Sharon Blackie,Unknown,£0.00
"Dopamine Detox: Reduce Instant Gratification, Beat Social Media Addiction, and Stop Wasting Your Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxNzM0NjkxOTAxMjIyMTUwOjE2ODM0NTQ2NjA6c3BfbXRmX2Jyb3dzZToyMDE0NTk1NjA1MjE5ODo6MDo6&url=%2FDopamine-Detox-Instant-Gratification-Addiction%2Fdp%2FB0BZBPNQD7%2Fref%3Dsr_1_375_sspa%3Fqid%3D1683454660%26s%3Dbooks%26sr%3D1-375-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Josh Snider,22 Mar 2023,£19.99
The 1 Minute Gratitude Journal For Everyone: With Daily Gratitude Quotes On Each Page.,https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxNzM0NjkxOTAxMjIyMTUwOjE2ODM0NTQ2NjA6c3BfbXRmX2Jyb3dzZToyMDE1MDUxNDIxNDc5ODo6MDo6&url=%2FMinute-Gratitude-Journal-Everyone-Quotes%2Fdp%2FB0C2SDCQ26%2Fref%3Dsr_1_376_sspa%3Fqid%3D1683454660%26s%3Dbooks%26sr%3D1-376-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Jamie Stevenson,18 Apr 2023,£6.99
The Crystal Path: The Ultimate Seven-Step Guide to Unlocking Your Power with Crystal Healing,https://www.amazon.co.uk/Crystal-Path-Ultimate-Seven-Step-Unlocking/dp/0241626595/ref=sr_1_377?qid=1683454660&s=books&sr=1-377,Georgina Easterbrook,16 Mar 2023,£10.99
Living with the Dominator: A Book About the Freedom Programme: 1,https://www.amazon.co.uk/Living-Dominator-About-Freedom-Programme/dp/0955882702/ref=sr_1_378?qid=1683454660&s=books&sr=1-378,Pat Craven,1 Mar 2008,£5.87
